season,player_name,position,current_team,destination_team,current_standing,destination_standing,player_rating,destination_player_rating,team_improvement,player_gap,acceptance_score,recommendation_score
2025,Tre Mann,PG,Charlotte Hornets,Indiana Pacers,28,6,-0.057,1.379,2.169,1.436,0.806,1.624
2025,Tre Mann,PG,Charlotte Hornets,Los Angeles Lakers,28,7,-0.057,1.252,2.078,1.309,0.822,1.575
2025,Tre Mann,PG,Charlotte Hornets,Memphis Grizzlies,28,13,-0.057,0.849,1.971,0.905,0.873,1.532
2025,Tre Mann,PG,Charlotte Hornets,Golden State Warriors,28,12,-0.057,1.025,1.955,1.081,0.85,1.513
2025,Tre Mann,PG,Charlotte Hornets,Milwaukee Bucks,28,11,-0.057,1.065,1.943,1.122,0.845,1.504
2025,Tre Mann,PG,Charlotte Hornets,Detroit Pistons,28,14,-0.057,1.099,1.705,1.156,0.841,1.359
2025,Tre Mann,PG,Charlotte Hornets,Orlando Magic,28,15,-0.057,0.182,1.525,0.239,0.965,1.301
2025,Tre Mann,PG,Charlotte Hornets,Sacramento Kings,28,17,-0.057,0.871,1.398,0.928,0.87,1.187
2025,Tre Mann,PG,Charlotte Hornets,Atlanta Hawks,28,16,-0.057,1.258,1.366,1.315,0.821,1.148
2025,Tre Mann,PG,Charlotte Hornets,Miami Heat,28,20,-0.057,0.39,1.241,0.447,0.935,1.118
2025,Tre Mann,PG,Charlotte Hornets,Chicago Bulls,28,18,-0.057,0.694,1.244,0.751,0.893,1.104
2025,Tre Mann,PG,Charlotte Hornets,Dallas Mavericks,28,19,-0.057,1.413,1.215,1.469,0.802,1.05
2025,Tre Mann,PG,Charlotte Hornets,Portland Trail Blazers,28,22,-0.057,0.141,0.949,0.197,0.971,0.958
2025,Tre Mann,PG,Charlotte Hornets,Phoenix Suns,28,21,-0.057,0.387,0.945,0.444,0.936,0.941
2025,Tre Mann,PG,Charlotte Hornets,San Antonio Spurs,28,23,-0.057,0.766,0.852,0.823,0.884,0.865
2025,Tre Mann,PG,Charlotte Hornets,Toronto Raptors,28,24,-0.057,0.562,0.668,0.618,0.911,0.765
2025,Tre Mann,PG,Charlotte Hornets,Brooklyn Nets,28,25,-0.057,0.658,0.383,0.715,0.898,0.589
2025,Tre Mann,PG,Charlotte Hornets,Philadelphia 76ers,28,26,-0.057,1.022,0.325,1.078,0.851,0.535
2025,Tre Mann,PG,Charlotte Hornets,New Orleans Pelicans,28,27,-0.057,0.702,0.047,0.759,0.892,0.385
2025,Trendon Watford,PF,Brooklyn Nets,Oklahoma City Thunder,25,1,-0.074,0.795,2.966,0.869,0.878,2.13
2025,Trendon Watford,PF,Brooklyn Nets,Cleveland Cavaliers,25,2,-0.074,1.717,2.635,1.792,0.764,1.886
2025,Trendon Watford,PF,Brooklyn Nets,Boston Celtics,25,3,-0.074,1.509,2.536,1.583,0.789,1.837
2025,Trendon Watford,PF,Brooklyn Nets,Houston Rockets,25,4,-0.074,0.863,2.052,0.938,0.869,1.579
2025,Trendon Watford,PF,Brooklyn Nets,New York Knicks,25,5,-0.074,0.825,1.945,0.9,0.874,1.516
2025,Trendon Watford,PF,Brooklyn Nets,Los Angeles Clippers,25,9,-0.074,-0.25,1.824,0,1,1.494
2025,Trendon Watford,PF,Brooklyn Nets,Denver Nuggets,25,8,-0.074,0.4,1.772,0.474,0.931,1.436
2025,Trendon Watford,PF,Brooklyn Nets,Indiana Pacers,25,6,-0.074,0.96,1.786,1.034,0.856,1.414
2025,Trendon Watford,PF,Brooklyn Nets,Minnesota Timberwolves,25,10,-0.074,0.731,1.765,0.806,0.886,1.413
2025,Trendon Watford,PF,Brooklyn Nets,Los Angeles Lakers,25,7,-0.074,0.286,1.694,0.361,0.947,1.395
2025,Trendon Watford,PF,Brooklyn Nets,Memphis Grizzlies,25,13,-0.074,0.525,1.587,0.599,0.914,1.318
2025,Trendon Watford,PF,Brooklyn Nets,Golden State Warriors,25,12,-0.074,0.698,1.572,0.772,0.891,1.299
2025,Trendon Watford,PF,Brooklyn Nets,Milwaukee Bucks,25,11,-0.074,2.524,1.559,2.599,0.677,1.206
2025,Trendon Watford,PF,Brooklyn Nets,Detroit Pistons,25,14,-0.074,0.573,1.322,0.648,0.907,1.156
2025,Trendon Watford,PF,Brooklyn Nets,Orlando Magic,25,15,-0.074,1.217,1.141,1.292,0.824,1.014
2025,Trendon Watford,PF,Brooklyn Nets,Sacramento Kings,25,17,-0.074,0.523,1.015,0.597,0.914,0.975
2025,Trendon Watford,PF,Brooklyn Nets,Atlanta Hawks,25,16,-0.074,0.235,0.983,0.309,0.955,0.971
2025,Trendon Watford,PF,Brooklyn Nets,Chicago Bulls,25,18,-0.074,0.411,0.861,0.485,0.93,0.889
2025,Trendon Watford,PF,Brooklyn Nets,Miami Heat,25,20,-0.074,0.861,0.857,0.936,0.869,0.862
2025,Trendon Watford,PF,Brooklyn Nets,Dallas Mavericks,25,19,-0.074,1.939,0.831,2.013,0.739,0.795
2025,Trendon Watford,PF,Brooklyn Nets,Portland Trail Blazers,25,22,-0.074,0.482,0.566,0.556,0.92,0.707
2025,Trendon Watford,PF,Brooklyn Nets,Phoenix Suns,25,21,-0.074,1.486,0.562,1.561,0.791,0.654
2025,Trendon Watford,PF,Brooklyn Nets,San Antonio Spurs,25,23,-0.074,0.484,0.468,0.558,0.92,0.649
2025,Trendon Watford,PF,Brooklyn Nets,Toronto Raptors,25,24,-0.074,1.283,0.285,1.358,0.816,0.497
2025,Trentyn Flowers,SF,Los Angeles Clippers,Oklahoma City Thunder,9,1,-1.136,0.332,1.142,1.468,0.802,1.006
2025,Trentyn Flowers,SF,Los Angeles Clippers,Cleveland Cavaliers,9,2,-1.136,0.475,0.811,1.611,0.785,0.801
2025,Trentyn Flowers,SF,Los Angeles Clippers,Boston Celtics,9,3,-1.136,1.283,0.712,2.419,0.696,0.706
2025,Trentyn Flowers,SF,Los Angeles Clippers,Houston Rockets,9,4,-1.136,1.573,0.228,2.709,0.666,0.404
2025,Trentyn Flowers,SF,Los Angeles Clippers,New York Knicks,9,5,-1.136,0.764,0.121,1.9,0.752,0.373
2025,Trevelin Queen,SG,Orlando Magic,Oklahoma City Thunder,15,1,-0.195,1.265,1.824,1.46,0.803,1.416
2025,Trevelin Queen,SG,Orlando Magic,Cleveland Cavaliers,15,2,-0.195,1.342,1.493,1.537,0.794,1.214
2025,Trevelin Queen,SG,Orlando Magic,Boston Celtics,15,3,-0.195,0.808,1.395,1.003,0.86,1.181
2025,Trevelin Queen,SG,Orlando Magic,Houston Rockets,15,4,-0.195,0.724,0.911,0.919,0.871,0.895
2025,Trevelin Queen,SG,Orlando Magic,New York Knicks,15,5,-0.195,0.807,0.804,1.002,0.86,0.826
2025,Trevelin Queen,SG,Orlando Magic,Indiana Pacers,15,6,-0.195,0.275,0.645,0.47,0.932,0.76
2025,Trevelin Queen,SG,Orlando Magic,Los Angeles Clippers,15,9,-0.195,1.026,0.683,1.221,0.833,0.743
2025,Trevelin Queen,SG,Orlando Magic,Denver Nuggets,15,8,-0.195,0.812,0.631,1.007,0.86,0.722
2025,Trevelin Queen,SG,Orlando Magic,Minnesota Timberwolves,15,10,-0.195,1.353,0.624,1.548,0.793,0.691
2025,Trevelin Queen,SG,Orlando Magic,Los Angeles Lakers,15,7,-0.195,1.047,0.553,1.242,0.83,0.664
2025,Trevelin Queen,SG,Orlando Magic,Golden State Warriors,15,12,-0.195,0.448,0.43,0.643,0.908,0.621
2025,Trevelin Queen,SG,Orlando Magic,Memphis Grizzlies,15,13,-0.195,0.996,0.446,1.191,0.836,0.602
2025,Trevelin Queen,SG,Orlando Magic,Milwaukee Bucks,15,11,-0.195,0.683,0.418,0.878,0.877,0.601
2025,Trevelin Queen,SG,Orlando Magic,Detroit Pistons,15,14,-0.195,2.249,0.18,2.444,0.693,0.385
2025,Trey Alexander,SG,Denver Nuggets,Oklahoma City Thunder,8,1,-1.028,1.265,1.194,2.293,0.709,1
2025,Trey Alexander,SG,Denver Nuggets,Cleveland Cavaliers,8,2,-1.028,1.342,0.863,2.37,0.701,0.798
2025,Trey Alexander,SG,Denver Nuggets,Boston Celtics,8,3,-1.028,0.808,0.764,1.836,0.759,0.762
2025,Trey Alexander,SG,Denver Nuggets,Houston Rockets,8,4,-1.028,0.724,0.28,1.752,0.769,0.476
2025,Trey Alexander,SG,Denver Nuggets,New York Knicks,8,5,-1.028,0.807,0.173,1.835,0.759,0.407
2025,Trey Alexander,SG,Denver Nuggets,Indiana Pacers,8,6,-1.028,0.275,0.014,1.303,0.822,0.337
2025,Trey Alexander,SG,Denver Nuggets,Los Angeles Clippers,8,9,-1.028,1.026,0.052,2.054,0.735,0.325
2025,Trey Jemison,C,New Orleans Pelicans,Oklahoma City Thunder,27,1,-0.974,1.018,3.302,1.991,0.742,2.278
2025,Trey Jemison,C,New Orleans Pelicans,Cleveland Cavaliers,27,2,-0.974,0.96,2.971,1.934,0.748,2.082
2025,Trey Jemison,C,New Orleans Pelicans,Boston Celtics,27,3,-0.974,0.929,2.872,1.903,0.752,2.024
2025,Trey Jemison,C,New Orleans Pelicans,Houston Rockets,27,4,-0.974,0.807,2.388,1.781,0.766,1.739
2025,Trey Jemison,C,New Orleans Pelicans,New York Knicks,27,5,-0.974,1.332,2.281,2.306,0.708,1.652
2025,Trey Jemison,C,New Orleans Pelicans,Los Angeles Clippers,27,9,-0.974,1.266,2.16,2.239,0.715,1.582
2025,Trey Jemison,C,New Orleans Pelicans,Indiana Pacers,27,6,-0.974,0.754,2.122,1.728,0.772,1.582
2025,Trey Jemison,C,New Orleans Pelicans,Minnesota Timberwolves,27,10,-0.974,1.008,2.101,1.981,0.743,1.558
2025,Trey Jemison,C,New Orleans Pelicans,Denver Nuggets,27,8,-0.974,1.827,2.108,2.801,0.657,1.528
2025,Trey Jemison,C,New Orleans Pelicans,Golden State Warriors,27,12,-0.974,-0.087,1.908,0.887,0.875,1.495
2025,Trey Jemison,C,New Orleans Pelicans,Los Angeles Lakers,27,7,-0.974,1.908,2.03,2.882,0.649,1.478
2025,Trey Jemison,C,New Orleans Pelicans,Memphis Grizzlies,27,13,-0.974,0.773,1.923,1.747,0.769,1.462
2025,Trey Jemison,C,New Orleans Pelicans,Milwaukee Bucks,27,11,-0.974,0.498,1.895,1.472,0.802,1.458
2025,Trey Jemison,C,New Orleans Pelicans,Detroit Pistons,27,14,-0.974,0.988,1.658,1.961,0.745,1.293
2025,Trey Jemison,C,New Orleans Pelicans,Orlando Magic,27,15,-0.974,0.455,1.477,1.429,0.807,1.209
2025,Trey Jemison,C,New Orleans Pelicans,Atlanta Hawks,27,16,-0.974,0.616,1.319,1.59,0.788,1.106
2025,Trey Jemison,C,New Orleans Pelicans,Sacramento Kings,27,17,-0.974,1.198,1.351,2.172,0.722,1.099
2025,Trey Jemison,C,Los Angeles Lakers,Oklahoma City Thunder,7,1,-0.768,1.018,1.271,1.786,0.765,1.069
2025,Trey Jemison,C,New Orleans Pelicans,Miami Heat,27,20,-0.974,0.612,1.193,1.586,0.788,1.031
2025,Trey Jemison,C,New Orleans Pelicans,Chicago Bulls,27,18,-0.974,0.827,1.197,1.8,0.763,1.024
2025,Trey Jemison,C,New Orleans Pelicans,Dallas Mavericks,27,19,-0.974,1.114,1.167,2.088,0.731,0.993
2025,Trey Jemison,C,Los Angeles Lakers,Cleveland Cavaliers,7,2,-0.768,0.96,0.94,1.728,0.772,0.873
2025,Trey Jemison,C,New Orleans Pelicans,Phoenix Suns,27,21,-0.974,0.34,0.898,1.314,0.821,0.867
2025,Trey Jemison,C,New Orleans Pelicans,Portland Trail Blazers,27,22,-0.974,0.7,0.902,1.674,0.778,0.852
2025,Trey Jemison,C,Los Angeles Lakers,Boston Celtics,7,3,-0.768,0.929,0.842,1.697,0.775,0.815
2025,Trey Jemison,C,New Orleans Pelicans,San Antonio Spurs,27,23,-0.974,2.35,0.804,3.323,0.607,0.726
2025,Trey Jemison,C,New Orleans Pelicans,Toronto Raptors,27,24,-0.974,0.899,0.621,1.872,0.755,0.675
2025,Trey Jemison,C,Los Angeles Lakers,Houston Rockets,7,4,-0.768,0.807,0.358,1.576,0.79,0.531
2025,Trey Jemison,C,New Orleans Pelicans,Brooklyn Nets,27,25,-0.974,0.443,0.336,1.417,0.809,0.525
2025,Trey Jemison,C,New Orleans Pelicans,Philadelphia 76ers,27,26,-0.974,0.849,0.278,1.823,0.761,0.471
2025,Trey Jemison,C,Los Angeles Lakers,New York Knicks,7,5,-0.768,1.332,0.251,2.101,0.73,0.442
2025,Trey Jemison,C,Los Angeles Lakers,Los Angeles Clippers,7,9,-0.768,1.266,0.13,2.034,0.737,0.373
2025,Trey Jemison,C,Los Angeles Lakers,Indiana Pacers,7,6,-0.768,0.754,0.092,1.523,0.796,0.373
2025,Trey Jemison,C,Los Angeles Lakers,Minnesota Timberwolves,7,10,-0.768,1.008,0.071,1.776,0.766,0.349
2025,Trey Jemison,C,Los Angeles Lakers,Denver Nuggets,7,8,-0.768,1.827,0.078,2.595,0.678,0.318
2025,Trey Lyles,PF,Sacramento Kings,Oklahoma City Thunder,17,1,-0.161,0.795,1.951,0.956,0.866,1.517
2025,Trey Lyles,PF,Sacramento Kings,Cleveland Cavaliers,17,2,-0.161,1.717,1.62,1.878,0.754,1.274
2025,Trey Lyles,PF,Sacramento Kings,Boston Celtics,17,3,-0.161,1.509,1.521,1.669,0.778,1.224
2025,Trey Lyles,PF,Sacramento Kings,Houston Rockets,17,4,-0.161,0.863,1.038,1.024,0.858,0.966
2025,Trey Lyles,PF,Sacramento Kings,New York Knicks,17,5,-0.161,0.825,0.93,0.986,0.862,0.903
2025,Trey Lyles,PF,Sacramento Kings,Los Angeles Clippers,17,9,-0.161,-0.25,0.809,0,1,0.885
2025,Trey Lyles,PF,Sacramento Kings,Denver Nuggets,17,8,-0.161,0.4,0.757,0.561,0.919,0.822
2025,Trey Lyles,PF,Sacramento Kings,Indiana Pacers,17,6,-0.161,0.96,0.771,1.12,0.845,0.801
2025,Trey Lyles,PF,Sacramento Kings,Minnesota Timberwolves,17,10,-0.161,0.731,0.75,0.892,0.875,0.8
2025,Trey Lyles,PF,Sacramento Kings,Los Angeles Lakers,17,7,-0.161,0.286,0.68,0.447,0.935,0.782
2025,Trey Lyles,PF,Sacramento Kings,Memphis Grizzlies,17,13,-0.161,0.525,0.573,0.685,0.902,0.704
2025,Trey Lyles,PF,Sacramento Kings,Golden State Warriors,17,12,-0.161,0.698,0.557,0.859,0.879,0.686
2025,Trey Lyles,PF,Sacramento Kings,Milwaukee Bucks,17,11,-0.161,2.524,0.544,2.685,0.668,0.594
2025,Trey Lyles,PF,Sacramento Kings,Detroit Pistons,17,14,-0.161,0.573,0.307,0.734,0.896,0.542
2025,Trey Lyles,PF,Sacramento Kings,Orlando Magic,17,15,-0.161,1.217,0.127,1.378,0.813,0.401
2025,Trey Murphy III,SF,New Orleans Pelicans,Oklahoma City Thunder,27,1,1.217,0.332,3.302,0,1,2.381
2025,Trey Murphy III,SF,New Orleans Pelicans,Cleveland Cavaliers,27,2,1.217,0.475,2.971,0,1,2.182
2025,Trey Murphy III,SF,New Orleans Pelicans,Boston Celtics,27,3,1.217,1.283,2.872,0.067,0.99,2.119
2025,Trey Murphy III,SF,New Orleans Pelicans,Houston Rockets,27,4,1.217,1.573,2.388,0.356,0.948,1.812
2025,Trey Murphy III,SF,New Orleans Pelicans,New York Knicks,27,5,1.217,0.764,2.281,0,1,1.769
2025,Trey Murphy III,SF,New Orleans Pelicans,Los Angeles Clippers,27,9,1.217,1.392,2.16,0.175,0.974,1.686
2025,Trey Murphy III,SF,New Orleans Pelicans,Indiana Pacers,27,6,1.217,0.534,2.122,0,1,1.673
2025,Trey Murphy III,SF,New Orleans Pelicans,Denver Nuggets,27,8,1.217,0.927,2.108,0,1,1.665
2025,Trey Murphy III,SF,New Orleans Pelicans,Minnesota Timberwolves,27,10,1.217,-0.433,2.101,0,1,1.661
2025,Trey Murphy III,SF,New Orleans Pelicans,Los Angeles Lakers,27,7,1.217,2.119,2.03,0.902,0.873,1.567
2025,Trey Murphy III,SF,New Orleans Pelicans,Milwaukee Bucks,27,11,1.217,0.667,1.895,0,1,1.537
2025,Trey Murphy III,SF,New Orleans Pelicans,Golden State Warriors,27,12,1.217,1.484,1.908,0.267,0.961,1.529
2025,Trey Murphy III,SF,New Orleans Pelicans,Detroit Pistons,27,14,1.217,0.84,1.658,0,1,1.395
2025,Trey Murphy III,SF,New Orleans Pelicans,Orlando Magic,27,15,1.217,1.486,1.477,0.269,0.96,1.271
2025,Trey Murphy III,SF,New Orleans Pelicans,Sacramento Kings,27,17,1.217,1.064,1.351,0,1,1.21
2025,Trey Murphy III,SF,New Orleans Pelicans,Atlanta Hawks,27,16,1.217,1.882,1.319,0.665,0.905,1.153
2025,Trey Murphy III,SF,New Orleans Pelicans,Chicago Bulls,27,18,1.217,1.234,1.197,0.018,0.997,1.117
2025,Trey Murphy III,SF,New Orleans Pelicans,Miami Heat,27,20,1.217,1.143,1.193,0,1,1.116
2025,Trey Murphy III,SF,New Orleans Pelicans,Dallas Mavericks,27,19,1.217,0.6,1.167,0,1,1.1
2025,Trey Murphy III,SF,New Orleans Pelicans,Portland Trail Blazers,27,22,1.217,1.194,0.902,0,1,0.941
2025,Trey Murphy III,SF,New Orleans Pelicans,Phoenix Suns,27,21,1.217,0.395,0.898,0,1,0.939
2025,Trey Murphy III,SF,New Orleans Pelicans,San Antonio Spurs,27,23,1.217,0.392,0.804,0,1,0.883
2025,Trey Murphy III,SF,New Orleans Pelicans,Toronto Raptors,27,24,1.217,1.249,0.621,0.032,0.995,0.771
2025,Trey Murphy III,SF,New Orleans Pelicans,Brooklyn Nets,27,25,1.217,0.258,0.336,0,1,0.602
2025,Trey Murphy III,SF,New Orleans Pelicans,Philadelphia 76ers,27,26,1.217,0.804,0.278,0,1,0.567
2025,Tristan Da Silva,SF,Orlando Magic,Oklahoma City Thunder,15,1,-0.197,0.332,1.824,0.529,0.924,1.464
2025,Tristan Da Silva,SF,Orlando Magic,Cleveland Cavaliers,15,2,-0.197,0.475,1.493,0.672,0.904,1.258
2025,Tristan Da Silva,SF,Orlando Magic,Boston Celtics,15,3,-0.197,1.283,1.395,1.48,0.801,1.157
2025,Tristan Da Silva,SF,Orlando Magic,Houston Rockets,15,4,-0.197,1.573,0.911,1.77,0.767,0.853
2025,Tristan Da Silva,SF,Orlando Magic,New York Knicks,15,5,-0.197,0.764,0.804,0.961,0.866,0.828
2025,Tristan Da Silva,SF,Orlando Magic,Minnesota Timberwolves,15,10,-0.197,-0.433,0.624,0,1,0.774
2025,Tristan Da Silva,SF,Orlando Magic,Indiana Pacers,15,6,-0.197,0.534,0.645,0.731,0.896,0.745
2025,Tristan Da Silva,SF,Orlando Magic,Los Angeles Clippers,15,9,-0.197,1.392,0.683,1.588,0.788,0.725
2025,Tristan Da Silva,SF,Orlando Magic,Denver Nuggets,15,8,-0.197,0.927,0.631,1.124,0.845,0.716
2025,Tristan Da Silva,SF,Orlando Magic,Los Angeles Lakers,15,7,-0.197,2.119,0.553,2.315,0.707,0.614
2025,Tristan Da Silva,SF,Orlando Magic,Milwaukee Bucks,15,11,-0.197,0.667,0.418,0.864,0.878,0.602
2025,Tristan Da Silva,SF,Orlando Magic,Golden State Warriors,15,12,-0.197,1.484,0.43,1.681,0.777,0.569
2025,Tristan Da Silva,SF,Orlando Magic,Detroit Pistons,15,14,-0.197,0.84,0.18,1.037,0.856,0.451
2025,Tristan Thompson,C,Cleveland Cavaliers,Oklahoma City Thunder,2,1,-1.043,1.018,0.331,2.06,0.734,0.492
2025,Tristan Vukcevic,C,Washington Wizards,Oklahoma City Thunder,29,1,-0.102,1.018,3.577,1.12,0.845,2.485
2025,Tristan Vukcevic,C,Washington Wizards,Cleveland Cavaliers,29,2,-0.102,0.96,3.246,1.062,0.853,2.289
2025,Tristan Vukcevic,C,Washington Wizards,Boston Celtics,29,3,-0.102,0.929,3.148,1.031,0.857,2.231
2025,Tristan Vukcevic,C,Washington Wizards,Houston Rockets,29,4,-0.102,0.807,2.664,0.909,0.872,1.947
2025,Tristan Vukcevic,C,Washington Wizards,New York Knicks,29,5,-0.102,1.332,2.557,1.434,0.806,1.857
2025,Tristan Vukcevic,C,Washington Wizards,Indiana Pacers,29,6,-0.102,0.754,2.398,0.856,0.879,1.79
2025,Tristan Vukcevic,C,Washington Wizards,Los Angeles Clippers,29,9,-0.102,1.266,2.436,1.368,0.815,1.787
2025,Tristan Vukcevic,C,Washington Wizards,Minnesota Timberwolves,29,10,-0.102,1.008,2.377,1.11,0.847,1.765
2025,Tristan Vukcevic,C,Washington Wizards,Denver Nuggets,29,8,-0.102,1.827,2.384,1.929,0.749,1.73
2025,Tristan Vukcevic,C,Washington Wizards,Golden State Warriors,29,12,-0.102,-0.087,2.183,0.015,0.998,1.709
2025,Tristan Vukcevic,C,Washington Wizards,Los Angeles Lakers,29,7,-0.102,1.908,2.306,2.01,0.74,1.679
2025,Tristan Vukcevic,C,Washington Wizards,Memphis Grizzlies,29,13,-0.102,0.773,2.199,0.875,0.877,1.67
2025,Tristan Vukcevic,C,Washington Wizards,Milwaukee Bucks,29,11,-0.102,0.498,2.171,0.6,0.914,1.668
2025,Tristan Vukcevic,C,Washington Wizards,Detroit Pistons,29,14,-0.102,0.988,1.933,1.089,0.849,1.5
2025,Tristan Vukcevic,C,Washington Wizards,Orlando Magic,29,15,-0.102,0.455,1.753,0.557,0.92,1.42
2025,Tristan Vukcevic,C,Washington Wizards,Atlanta Hawks,29,16,-0.102,0.616,1.594,0.718,0.898,1.316
2025,Tristan Vukcevic,C,Washington Wizards,Sacramento Kings,29,17,-0.102,1.198,1.626,1.3,0.823,1.305
2025,Tristan Vukcevic,C,Washington Wizards,Miami Heat,29,20,-0.102,0.612,1.469,0.714,0.898,1.241
2025,Tristan Vukcevic,C,Washington Wizards,Chicago Bulls,29,18,-0.102,0.827,1.473,0.929,0.87,1.232
2025,Tristan Vukcevic,C,Washington Wizards,Dallas Mavericks,29,19,-0.102,1.114,1.443,1.216,0.833,1.199
2025,Tristan Vukcevic,C,Washington Wizards,Phoenix Suns,29,21,-0.102,0.34,1.173,0.442,0.936,1.078
2025,Tristan Vukcevic,C,Washington Wizards,Portland Trail Blazers,29,22,-0.102,0.7,1.177,0.802,0.887,1.061
2025,Tristan Vukcevic,C,Washington Wizards,San Antonio Spurs,29,23,-0.102,2.35,1.08,2.452,0.692,0.925
2025,Tristan Vukcevic,C,Washington Wizards,Toronto Raptors,29,24,-0.102,0.899,0.897,1.001,0.861,0.882
2025,Tristan Vukcevic,C,Washington Wizards,Brooklyn Nets,29,25,-0.102,0.443,0.612,0.545,0.922,0.736
2025,Tristan Vukcevic,C,Washington Wizards,Philadelphia 76ers,29,26,-0.102,0.849,0.554,0.951,0.867,0.679
2025,Tristan Vukcevic,C,Washington Wizards,New Orleans Pelicans,29,27,-0.102,0.363,0.276,0.465,0.933,0.539
2025,Tristan Vukcevic,C,Washington Wizards,Charlotte Hornets,29,28,-0.102,1.081,0.228,1.183,0.837,0.472
2025,Tristan Vukcevic,C,Washington Wizards,Utah Jazz,29,30,-0.102,1.536,0.073,1.638,0.782,0.356
2025,Tristen Newton,SG,Minnesota Timberwolves,Oklahoma City Thunder,10,1,-1.565,1.265,1.201,2.83,0.654,0.982
2025,Tristen Newton,SG,Indiana Pacers,Oklahoma City Thunder,6,1,-2.013,1.265,1.18,3.279,0.612,0.952
2025,Tristen Newton,SG,Minnesota Timberwolves,Cleveland Cavaliers,10,2,-1.565,1.342,0.87,2.907,0.647,0.78
2025,Tristen Newton,SG,Indiana Pacers,Cleveland Cavaliers,6,2,-2.013,1.342,0.849,3.355,0.605,0.751
2025,Tristen Newton,SG,Minnesota Timberwolves,Boston Celtics,10,3,-1.565,0.808,0.771,2.373,0.7,0.743
2025,Tristen Newton,SG,Indiana Pacers,Boston Celtics,6,3,-2.013,0.808,0.75,2.822,0.655,0.712
2025,Tristen Newton,SG,Minnesota Timberwolves,Houston Rockets,10,4,-1.565,0.724,0.287,2.289,0.709,0.456
2025,Tristen Newton,SG,Indiana Pacers,Houston Rockets,6,4,-2.013,0.724,0.266,2.738,0.663,0.425
2025,Tristen Newton,SG,Minnesota Timberwolves,New York Knicks,10,5,-1.565,0.807,0.18,2.372,0.701,0.388
2025,Tristen Newton,SG,Indiana Pacers,New York Knicks,6,5,-2.013,0.807,0.159,2.82,0.655,0.357
2025,Tristen Newton,SG,Minnesota Timberwolves,Indiana Pacers,10,6,-1.565,0.275,0.021,1.84,0.759,0.316
2025,Tristen Newton,SG,Minnesota Timberwolves,Los Angeles Clippers,10,9,-1.565,1.026,0.059,2.591,0.678,0.307
2025,Tristen Newton,SG,Minnesota Timberwolves,Denver Nuggets,10,8,-1.565,0.812,0.007,2.377,0.7,0.284
2025,Tristen Newton,SG,Indiana Pacers,Los Angeles Clippers,6,9,-2.013,1.026,0.038,3.039,0.634,0.276
2025,Ty Jerome,SG,Cleveland Cavaliers,Oklahoma City Thunder,2,1,0.811,1.265,0.331,0.455,0.934,0.572
2025,Tyler Herro,SG,Miami Heat,Oklahoma City Thunder,20,1,1.223,1.265,2.108,0.042,0.994,1.663
2025,Tyler Herro,SG,Miami Heat,Cleveland Cavaliers,20,2,1.223,1.342,1.777,0.119,0.982,1.459
2025,Tyler Herro,SG,Miami Heat,Boston Celtics,20,3,1.223,0.808,1.679,0,1,1.407
2025,Tyler Herro,SG,Miami Heat,Houston Rockets,20,4,1.223,0.724,1.195,0,1,1.117
2025,Tyler Herro,SG,Miami Heat,New York Knicks,20,5,1.223,0.807,1.088,0,1,1.053
2025,Tyler Herro,SG,Miami Heat,Los Angeles Clippers,20,9,1.223,1.026,0.967,0,1,0.98
2025,Tyler Herro,SG,Miami Heat,Indiana Pacers,20,6,1.223,0.275,0.929,0,1,0.957
2025,Tyler Herro,SG,Miami Heat,Denver Nuggets,20,8,1.223,0.812,0.915,0,1,0.949
2025,Tyler Herro,SG,Miami Heat,Minnesota Timberwolves,20,10,1.223,1.353,0.908,0.13,0.981,0.937
2025,Tyler Herro,SG,Miami Heat,Los Angeles Lakers,20,7,1.223,1.047,0.837,0,1,0.902
2025,Tyler Herro,SG,Miami Heat,Memphis Grizzlies,20,13,1.223,0.996,0.73,0,1,0.838
2025,Tyler Herro,SG,Miami Heat,Golden State Warriors,20,12,1.223,0.448,0.714,0,1,0.829
2025,Tyler Herro,SG,Miami Heat,Milwaukee Bucks,20,11,1.223,0.683,0.702,0,1,0.821
2025,Tyler Herro,SG,Miami Heat,Detroit Pistons,20,14,1.223,2.249,0.464,1.026,0.857,0.622
2025,Tyler Herro,SG,Miami Heat,Orlando Magic,20,15,1.223,0.142,0.284,0,1,0.57
2025,Tyler Herro,SG,Miami Heat,Sacramento Kings,20,17,1.223,0.908,0.157,0,1,0.494
2025,Tyler Herro,SG,Miami Heat,Atlanta Hawks,20,16,1.223,1.001,0.125,0,1,0.475
2025,Tyler Herro,SG,Miami Heat,Chicago Bulls,20,18,1.223,0.842,0.004,0,1,0.402
2025,Tyler Kolek,PG,New York Knicks,Oklahoma City Thunder,5,1,-0.596,1.646,1.021,2.242,0.714,0.898
2025,Tyler Kolek,PG,New York Knicks,Cleveland Cavaliers,5,2,-0.596,0.908,0.69,1.504,0.798,0.733
2025,Tyler Kolek,PG,New York Knicks,Boston Celtics,5,3,-0.596,0.432,0.591,1.027,0.857,0.698
2025,Tyler Kolek,PG,New York Knicks,Houston Rockets,5,4,-0.596,0.457,0.107,1.052,0.854,0.406
2025,Tyler Smith,PF,Milwaukee Bucks,Oklahoma City Thunder,11,1,-0.595,0.795,1.406,1.39,0.812,1.169
